GANTRYID,VEHICLEPLATE,VEHICLETYPE,TRANSTIME
G004,渝K63849_1,T2,04/06/2022 14:30:12
G005,渝K63849_1,T2,04/06/2022 14:32:22
G006,渝K63849_1,T2,04/06/2022 14:35:50
G007,渝K63849_1,T2,04/06/2022 14:38:53
G008,渝K63849_1,T2,04/06/2022 14:42:45
G009,渝K63849_1,T2,04/06/2022 14:44:50
G010,渝K63849_1,T2,04/06/2022 14:50:00
G002,粤A13529_0,T1,01/06/2022 08:27:00
G003,粤A13529_0,T1,01/06/2022 08:29:39
G004,粤A13529_0,T1,01/06/2022 08:32:27
G005,粤A13529_0,T1,01/06/2022 08:35:38
G008,粤X71553_1,T1,01/06/2022 14:24:00
G009,粤X71553_1,T1,01/06/2022 14:26:14
G010,粤X71553_1,T1,01/06/2022 14:30:36
G003,粤X71553_1,T1,02/06/2022 07:43:00
G004,粤X71553_1,T1,02/06/2022 07:45:34
G005,粤X71553_1,T1,02/06/2022 07:48:08
G001,粤X71553_1,T1,03/06/2022 12:24:00
G002,粤X71553_1,T1,03/06/2022 12:25:12
G003,粤X71553_1,T1,03/06/2022 12:26:15
G004,粤X71553_1,T1,03/06/2022 12:28:18
G005,粤X71553_1,T1,03/06/2022 12:29:46
G006,粤X71553_1,T1,03/06/2022 12:33:46
G007,粤X71553_1,T1,03/06/2022 12:35:36
G008,粤X71553_1,T1,03/06/2022 12:38:26
G009,粤X71553_1,T1,03/06/2022 12:40:23
G010,粤X71553_1,T1,03/06/2022 12:44:25
G011,粤X71553_1,T1,03/06/2022 12:46:39
G001,粤G35298_0,B2,02/06/2022 01:57:00
G002,粤G35298_0,B2,02/06/2022 01:57:57
G003,粤G35298_0,B2,02/06/2022 01:58:59
G004,粤G35298_0,B2,02/06/2022 02:00:59
G005,粤G35298_0,B2,02/06/2022 02:02:19
G006,粤G35298_0,B2,02/06/2022 02:05:53
G007,粤G35298_0,B2,02/06/2022 02:07:35
G008,粤G35298_0,B2,02/06/2022 02:09:57
G009,粤G35298_0,B2,02/06/2022 02:11:31
G010,粤G35298_0,B2,02/06/2022 02:15:13
G011,粤G35298_0,B2,02/06/2022 02:16:59
G001,粤G35298_0,B2,04/06/2022 03:55:00
G002,粤G35298_0,B2,04/06/2022 03:55:47
G003,粤G35298_0,B2,04/06/2022 03:56:49
G004,粤G35298_0,B2,04/06/2022 03:58:31
G005,粤G35298_0,B2,04/06/2022 03:59:41
G006,粤G35298_0,B2,04/06/2022 04:02:27
G007,粤G35298_0,B2,04/06/2022 04:04:28
G008,粤G35298_0,B2,04/06/2022 04:07:12
G009,粤G35298_0,B2,04/06/2022 04:09:27
G010,粤G35298_0,B2,04/06/2022 04:13:17
G011,粤G35298_0,B2,04/06/2022 04:14:47
G009,粤D01894_0,T3,01/06/2022 19:43:00
G010,粤D01894_0,T3,01/06/2022 19:49:01
G011,粤D01894_0,T3,01/06/2022 19:50:55
G001,粤D01894_0,T3,02/06/2022 18:41:00
G002,粤D01894_0,T3,02/06/2022 18:42:46
G003,粤D01894_0,T3,02/06/2022 18:45:06
G004,粤D01894_0,T3,02/06/2022 18:48:37
G005,粤D01894_0,T3,02/06/2022 18:50:58
G006,粤D01894_0,T3,02/06/2022 18:55:21
G007,粤D01894_0,T3,02/06/2022 19:02:24
G008,粤D01894_0,T3,02/06/2022 19:06:36
G009,粤D01894_0,T3,02/06/2022 19:09:29
G010,粤D01894_0,T3,02/06/2022 19:19:27
G011,粤D01894_0,T3,02/06/2022 19:22:10
G009,粤D01894_0,T3,04/06/2022 17:15:00
G010,粤D01894_0,T3,04/06/2022 17:21:01
G003,京J98299_2,B1,01/06/2022 13:29:00
G004,京J98299_2,B1,01/06/2022 13:31:17
G005,京J98299_2,B1,01/06/2022 13:33:50
G006,京J98299_2,B1,01/06/2022 13:37:03
G007,京J98299_2,B1,01/06/2022 13:39:35
G008,京J98299_2,B1,01/06/2022 13:42:14
G009,京J98299_2,B1,01/06/2022 13:44:30
G010,京J98299_2,B1,01/06/2022 13:48:02
G005,京J98299_2,B1,02/06/2022 18:53:00
G006,京J98299_2,B1,02/06/2022 19:00:00
G007,京J98299_2,B1,02/06/2022 19:02:10
G008,京J98299_2,B1,02/06/2022 19:08:28
G010,京J98299_2,B1,03/06/2022 09:21:00
G011,京J98299_2,B1,03/06/2022 09:26:01
G001,京J98299_2,B1,04/06/2022 21:11:00
G002,京J98299_2,B1,04/06/2022 21:12:01
G003,京J98299_2,B1,04/06/2022 21:12:59
G004,京J98299_2,B1,04/06/2022 21:15:53
G005,京J98299_2,B1,04/06/2022 21:17:12
G006,京J98299_2,B1,04/06/2022 21:20:55
G007,京J98299_2,B1,04/06/2022 21:22:28
G008,京J98299_2,B1,04/06/2022 21:26:08
G009,京J98299_2,B1,04/06/2022 21:28:05
G010,京J98299_2,B1,04/06/2022 21:31:43
G011,京J98299_2,B1,04/06/2022 21:33:37
G001,鲁S52016_1,T3,01/06/2022 17:51:00
G002,鲁S52016_1,T3,01/06/2022 17:53:06
G003,鲁S52016_1,T3,01/06/2022 17:54:28
G004,鲁S52016_1,T3,01/06/2022 17:58:22
G005,鲁S52016_1,T3,01/06/2022 18:00:46
G006,鲁S52016_1,T3,01/06/2022 18:09:41
G007,鲁S52016_1,T3,01/06/2022 18:13:31
G008,鲁S52016_1,T3,01/06/2022 18:20:46
G009,鲁S52016_1,T3,01/06/2022 18:24:12
G010,鲁S52016_1,T3,01/06/2022 18:36:13
G011,鲁S52016_1,T3,01/06/2022 18:38:34
G008,鲁S52016_1,T3,02/06/2022 17:15:00
G009,鲁S52016_1,T3,02/06/2022 17:18:05
G010,鲁S52016_1,T3,02/06/2022 17:26:06
G007,鲁S52016_1,T3,03/06/2022 19:04:00
G008,鲁S52016_1,T3,03/06/2022 19:10:58
G009,鲁S52016_1,T3,03/06/2022 19:13:29
G010,鲁S52016_1,T3,03/06/2022 19:26:52
G011,鲁S52016_1,T3,03/06/2022 19:29:55
G001,鲁S52016_1,T3,04/06/2022 15:05:00
G002,鲁S52016_1,T3,04/06/2022 15:06:01
G008,浙Y43692_2,B1,01/06/2022 12:37:00
G009,浙Y43692_2,B1,01/06/2022 12:39:42
G010,浙Y43692_2,B1,01/06/2022 12:49:25
G011,浙Y43692_2,B1,01/06/2022 12:51:02
G008,浙Y43692_2,B1,02/06/2022 09:37:00
G009,浙Y43692_2,B1,02/06/2022 09:40:38
G009,浙Y43692_2,B1,03/06/2022 17:38:00
G010,浙Y43692_2,B1,03/06/2022 17:40:59
G011,浙Y43692_2,B1,03/06/2022 17:44:27
G009,浙Y43692_2,B1,04/06/2022 19:13:00
G010,浙Y43692_2,B1,04/06/2022 19:16:24
G003,粤N07262_0,B1,01/06/2022 16:02:00
G004,粤N07262_0,B1,01/06/2022 16:04:39
G005,粤N07262_0,B1,01/06/2022 16:05:56
G006,粤N07262_0,B1,01/06/2022 16:09:42
G007,粤N07262_0,B1,01/06/2022 16:11:19
G008,粤N07262_0,B1,01/06/2022 16:13:48
G009,粤N07262_0,B1,01/06/2022 16:19:47
G010,粤N07262_0,B1,01/06/2022 16:23:38
G011,粤N07262_0,B1,01/06/2022 16:26:05
G001,粤N07262_0,B1,02/06/2022 21:36:00
G002,粤N07262_0,B1,02/06/2022 21:37:06
G004,粤N07262_0,B1,03/06/2022 18:40:00
G005,粤N07262_0,B1,03/06/2022 18:42:29
G006,粤N07262_0,B1,03/06/2022 18:48:10
G007,粤N07262_0,B1,03/06/2022 18:52:28
G008,粤N07262_0,B1,03/06/2022 18:59:49
G010,粤N07262_0,B1,04/06/2022 16:44:00
G011,粤N07262_0,B1,04/06/2022 16:46:03
G001,苏P15629_0,B1,01/06/2022 19:17:00
G002,苏P15629_0,B1,01/06/2022 19:18:35
G003,苏P15629_0,B1,01/06/2022 19:20:57
G004,苏P15629_0,B1,01/06/2022 19:24:42
G005,苏P15629_0,B1,01/06/2022 19:28:31
G006,苏P15629_0,B1,01/06/2022 19:36:38
G007,苏P15629_0,B1,01/06/2022 19:40:07
G008,苏P15629_0,B1,01/06/2022 19:46:48
G009,苏P15629_0,B1,01/06/2022 19:50:23
G010,苏P15629_0,B1,01/06/2022 19:57:27
G011,苏P15629_0,B1,01/06/2022 19:59:43
G007,苏P15629_0,B1,02/06/2022 15:26:00
G008,苏P15629_0,B1,02/06/2022 15:29:29
G001,苏P15629_0,B1,03/06/2022 17:00:00
G002,苏P15629_0,B1,03/06/2022 17:01:54
G003,苏P15629_0,B1,03/06/2022 17:04:18
G004,苏P15629_0,B1,03/06/2022 17:06:40
G005,苏P15629_0,B1,03/06/2022 17:08:20
G006,苏P15629_0,B1,03/06/2022 17:15:20
G007,苏P15629_0,B1,03/06/2022 17:19:14
G008,苏P15629_0,B1,03/06/2022 17:24:07
G009,苏P15629_0,B1,03/06/2022 17:27:34
G010,苏P15629_0,B1,03/06/2022 17:33:07
G011,苏P15629_0,B1,03/06/2022 17:36:59
G003,渝W42942_1,B1,03/06/2022 19:25:00
G004,渝W42942_1,B1,03/06/2022 19:27:52
G005,渝W42942_1,B1,03/06/2022 19:31:58
G006,渝W42942_1,B1,03/06/2022 19:43:18
G007,渝W42942_1,B1,03/06/2022 19:45:51
G001,粤M04609_1,B3,01/06/2022 14:21:00
G002,粤M04609_1,B3,01/06/2022 14:21:44
G003,粤M04609_1,B3,01/06/2022 14:22:48
G004,粤M04609_1,B3,01/06/2022 14:24:32
G005,粤M04609_1,B3,01/06/2022 14:25:50
G006,粤M04609_1,B3,01/06/2022 14:29:42
G007,粤M04609_1,B3,01/06/2022 14:31:35
G008,粤M04609_1,B3,01/06/2022 14:34:21
G009,粤M04609_1,B3,01/06/2022 14:36:24
G010,粤M04609_1,B3,01/06/2022 14:41:09
G011,粤M04609_1,B3,01/06/2022 14:42:40
G004,粤M04609_1,B3,03/06/2022 13:49:00
G005,粤M04609_1,B3,03/06/2022 13:52:37
G010,粤M04609_1,B3,04/06/2022 19:18:00
G011,粤M04609_1,B3,04/06/2022 19:19:54
G006,闽R71140_1,B1,01/06/2022 07:32:00
G007,闽R71140_1,B1,01/06/2022 07:37:30
G008,闽R71140_1,B1,01/06/2022 07:43:05
G009,闽R71140_1,B1,01/06/2022 07:47:06
G010,闽R71140_1,B1,01/06/2022 07:54:40
G011,闽R71140_1,B1,01/06/2022 07:56:48
G007,闽R71140_1,B1,03/06/2022 07:20:00
G008,闽R71140_1,B1,03/06/2022 07:25:23
G009,闽R71140_1,B1,03/06/2022 07:28:08
G010,闽R71140_1,B1,03/06/2022 07:34:56
G011,闽R71140_1,B1,03/06/2022 07:38:47
G004,闽R71140_1,B1,04/06/2022 19:57:00
G005,闽R71140_1,B1,04/06/2022 19:58:56
G006,闽R71140_1,B1,04/06/2022 20:03:26
G007,闽R71140_1,B1,04/06/2022 20:04:49
G008,闽R71140_1,B1,04/06/2022 20:09:44
G009,闽R71140_1,B1,04/06/2022 20:11:58
G010,闽R71140_1,B1,04/06/2022 20:19:30
G011,闽R71140_1,B1,04/06/2022 20:21:39
G006,苏V37586_0,T2,02/06/2022 19:03:00
G007,苏V37586_0,T2,02/06/2022 19:04:51
G008,苏V37586_0,T2,02/06/2022 19:11:17
G009,苏V37586_0,T2,02/06/2022 19:16:12
G004,苏V37586_0,T2,03/06/2022 20:11:00
G005,苏V37586_0,T2,03/06/2022 20:13:24
G006,苏V37586_0,T2,03/06/2022 20:22:46
G007,苏V37586_0,T2,03/06/2022 20:24:25
G008,苏V37586_0,T2,03/06/2022 20:28:14
G009,苏V37586_0,T2,03/06/2022 20:29:58
G010,苏V37586_0,T2,03/06/2022 20:33:12
G011,苏V37586_0,T2,03/06/2022 20:34:42
G006,苏V37586_0,T2,04/06/2022 11:22:00
G007,苏V37586_0,T2,04/06/2022 11:22:58
G008,苏V37586_0,T2,04/06/2022 11:28:17
G003,苏V18100_1,B2,01/06/2022 06:06:00
G004,苏V18100_1,B2,01/06/2022 06:08:04
G001,苏V18100_1,B2,02/06/2022 13:17:00
G002,苏V18100_1,B2,02/06/2022 13:18:03
G003,苏V18100_1,B2,02/06/2022 13:19:24
G004,苏V18100_1,B2,02/06/2022 13:21:06
G005,苏V18100_1,B2,02/06/2022 13:23:20
G006,苏V18100_1,B2,02/06/2022 13:28:16
G007,苏V18100_1,B2,02/06/2022 13:29:57
G008,苏V18100_1,B2,02/06/2022 13:32:43
G009,苏V18100_1,B2,02/06/2022 13:34:58
G010,苏V18100_1,B2,02/06/2022 13:39:37
G011,苏V18100_1,B2,02/06/2022 13:41:49
G005,苏V18100_1,B2,03/06/2022 19:50:00
G006,苏V18100_1,B2,03/06/2022 19:56:52
G001,苏V18100_1,B2,04/06/2022 14:32:00
G002,苏V18100_1,B2,04/06/2022 14:33:19
G003,苏V18100_1,B2,04/06/2022 14:34:29
G004,苏V18100_1,B2,04/06/2022 14:36:40
G005,苏V18100_1,B2,04/06/2022 14:37:51
G006,苏V18100_1,B2,04/06/2022 14:42:55
G007,苏V18100_1,B2,04/06/2022 14:44:24
G008,苏V18100_1,B2,04/06/2022 14:47:50
G009,苏V18100_1,B2,04/06/2022 14:50:05
G010,苏V18100_1,B2,04/06/2022 14:55:22
G011,苏V18100_1,B2,04/06/2022 14:57:27
G009,闽N86723_2,B3,01/06/2022 19:12:00
G010,闽N86723_2,B3,01/06/2022 19:15:21
G001,闽N86723_2,B3,02/06/2022 19:35:00
G002,闽N86723_2,B3,02/06/2022 19:37:32
G003,闽N86723_2,B3,02/06/2022 19:39:02
G004,闽N86723_2,B3,02/06/2022 19:42:08
G005,闽N86723_2,B3,02/06/2022 19:45:39
G006,闽N86723_2,B3,02/06/2022 19:54:26
G007,闽N86723_2,B3,02/06/2022 19:59:52
G008,闽N86723_2,B3,02/06/2022 20:05:48
G009,闽N86723_2,B3,02/06/2022 20:07:49
G010,闽N86723_2,B3,02/06/2022 20:11:16
G011,闽N86723_2,B3,02/06/2022 20:13:26
G007,闽N86723_2,B3,03/06/2022 09:59:00
G008,闽N86723_2,B3,03/06/2022 10:05:20
G009,闽N86723_2,B3,03/06/2022 10:07:00
G003,闽G11089_1,B2,01/06/2022 17:43:00
G004,闽G11089_1,B2,01/06/2022 17:47:12
G005,闽G11089_1,B2,01/06/2022 17:49:09
G006,闽G11089_1,B2,01/06/2022 17:56:32
G007,闽G11089_1,B2,01/06/2022 17:59:35
G008,闽G11089_1,B2,01/06/2022 18:02:54
G009,闽G11089_1,B2,01/06/2022 18:07:00
G010,闽G11089_1,B2,01/06/2022 18:16:17
G011,闽G11089_1,B2,01/06/2022 18:20:07
G001,闽G11089_1,B2,02/06/2022 14:10:00
G002,闽G11089_1,B2,02/06/2022 14:10:52
G003,闽G11089_1,B2,02/06/2022 14:12:08
G004,闽G11089_1,B2,02/06/2022 14:14:22
G005,闽G11089_1,B2,02/06/2022 14:17:22
G006,闽G11089_1,B2,02/06/2022 14:20:41
G007,闽G11089_1,B2,02/06/2022 14:23:49
G008,闽G11089_1,B2,02/06/2022 14:27:06
G009,闽G11089_1,B2,02/06/2022 14:28:34
G010,闽G11089_1,B2,02/06/2022 14:35:45
G011,闽G11089_1,B2,02/06/2022 14:37:32
G010,闽G11089_1,B2,03/06/2022 11:57:00
G011,闽G11089_1,B2,03/06/2022 11:58:59
G010,沪D38077_0,B2,01/06/2022 19:05:00
G011,沪D38077_0,B2,01/06/2022 19:09:49
G006,沪D38077_0,B2,02/06/2022 13:32:00
G007,沪D38077_0,B2,02/06/2022 13:33:44
G008,沪D38077_0,B2,02/06/2022 13:36:38
G009,沪D38077_0,B2,02/06/2022 13:38:29
G010,沪D38077_0,B2,02/06/2022 13:43:10
G011,沪D38077_0,B2,02/06/2022 13:45:21
G009,沪D38077_0,B2,03/06/2022 08:29:00
G010,沪D38077_0,B2,03/06/2022 08:33:31
G001,沪D38077_0,B2,04/06/2022 16:20:00
G002,沪D38077_0,B2,04/06/2022 16:20:54
G003,沪D38077_0,B2,04/06/2022 16:21:54
G004,沪D38077_0,B2,04/06/2022 16:23:48
G005,沪D38077_0,B2,04/06/2022 16:25:07
G006,沪D38077_0,B2,04/06/2022 16:28:44
G007,沪D38077_0,B2,04/06/2022 16:30:22
G008,沪D38077_0,B2,04/06/2022 16:33:15
G009,沪D38077_0,B2,04/06/2022 16:34:59
G010,沪D38077_0,B2,04/06/2022 16:38:55
G011,沪D38077_0,B2,04/06/2022 16:40:48
G008,粤R25565_2,T2,02/06/2022 18:37:00
G009,粤R25565_2,T2,02/06/2022 18:39:29
G005,粤R25565_2,T2,03/06/2022 19:14:00
G006,粤R25565_2,T2,03/06/2022 19:23:58
G007,粤R25565_2,T2,03/06/2022 19:27:27
G008,粤R25565_2,T2,03/06/2022 19:33:57
G005,粤R25565_2,T2,04/06/2022 09:02:00
G006,粤R25565_2,T2,04/06/2022 09:07:48
G007,粤R25565_2,T2,04/06/2022 09:10:36
G008,粤R25565_2,T2,04/06/2022 09:15:03
G003,浙J47537_2,B3,03/06/2022 06:07:00
G004,浙J47537_2,B3,03/06/2022 06:09:09
G005,浙J47537_2,B3,03/06/2022 06:10:21
G006,浙J47537_2,B3,03/06/2022 06:14:27
G007,浙J47537_2,B3,03/06/2022 06:16:22
G008,浙J47537_2,B3,03/06/2022 06:19:53
G009,浙J47537_2,B3,03/06/2022 06:22:29
G010,浙J47537_2,B3,03/06/2022 06:26:30
G011,浙J47537_2,B3,03/06/2022 06:27:57
G001,浙J47537_2,B3,04/06/2022 07:08:00
G002,浙J47537_2,B3,04/06/2022 07:10:13
G003,浙J47537_2,B3,04/06/2022 07:11:48
G004,浙J47537_2,B3,04/06/2022 07:17:17
G005,浙J47537_2,B3,04/06/2022 07:19:38
G006,浙J47537_2,B3,04/06/2022 07:24:41
G007,浙J47537_2,B3,04/06/2022 07:29:56
G008,浙J47537_2,B3,04/06/2022 07:34:03
G009,浙J47537_2,B3,04/06/2022 07:36:12
G010,浙J47537_2,B3,04/06/2022 07:41:50
G011,浙J47537_2,B3,04/06/2022 07:43:57
G001,川M28285_0,T3,01/06/2022 07:57:00
G002,川M28285_0,T3,01/06/2022 07:59:54
G003,川M28285_0,T3,01/06/2022 08:01:36
G004,川M28285_0,T3,01/06/2022 08:04:38
G005,川M28285_0,T3,01/06/2022 08:06:58
G006,川M28285_0,T3,01/06/2022 08:11:17
G007,川M28285_0,T3,01/06/2022 08:14:04
G008,川M28285_0,T3,01/06/2022 08:17:56
G009,川M28285_0,T3,01/06/2022 08:22:46
G010,川M28285_0,T3,01/06/2022 08:29:53
G011,川M28285_0,T3,01/06/2022 08:34:32
G002,川M28285_0,T3,03/06/2022 22:53:00
G003,川M28285_0,T3,03/06/2022 22:54:29
G004,川M28285_0,T3,03/06/2022 22:56:04
G005,川M28285_0,T3,03/06/2022 22:57:30
G006,川M28285_0,T3,03/06/2022 23:00:35
G007,川M28285_0,T3,03/06/2022 23:02:57
G008,川M28285_0,T3,03/06/2022 23:06:30
G009,川M28285_0,T3,03/06/2022 23:07:57
G010,川M28285_0,T3,03/06/2022 23:11:44
G011,川M28285_0,T3,03/06/2022 23:13:23
G008,川M28285_0,T3,04/06/2022 18:44:00
G009,川M28285_0,T3,04/06/2022 18:46:38
G001,渝G04224_0,T1,01/06/2022 06:50:00
G002,渝G04224_0,T1,01/06/2022 06:50:55
G003,渝G04224_0,T1,01/06/2022 06:52:02
G004,渝G04224_0,T1,01/06/2022 06:53:49
G005,渝G04224_0,T1,01/06/2022 06:55:12
G006,渝G04224_0,T1,01/06/2022 06:57:49
G007,渝G04224_0,T1,01/06/2022 06:59:29
G008,渝G04224_0,T1,01/06/2022 07:02:51
G009,渝G04224_0,T1,01/06/2022 07:07:23
G010,渝G04224_0,T1,01/06/2022 07:17:25
G011,渝G04224_0,T1,01/06/2022 07:22:23
G003,渝G04224_0,T1,03/06/2022 19:21:00
G004,渝G04224_0,T1,03/06/2022 19:25:24
G005,渝G04224_0,T1,03/06/2022 19:27:58
G006,渝G04224_0,T1,03/06/2022 19:38:41
G007,渝G04224_0,T1,03/06/2022 19:42:56
G008,渝G04224_0,T1,03/06/2022 19:47:39
G009,渝G04224_0,T1,03/06/2022 19:50:44
G006,渝G04224_0,T1,04/06/2022 18:29:00
G007,渝G04224_0,T1,04/06/2022 18:33:13
G008,渝G04224_0,T1,04/06/2022 18:37:39
G009,渝G04224_0,T1,04/06/2022 18:40:39
G010,渝G04224_0,T1,04/06/2022 18:52:28
G011,渝G04224_0,T1,04/06/2022 18:54:50
G001,京R02661_0,B3,02/06/2022 08:18:00
G002,京R02661_0,B3,02/06/2022 08:20:26
G003,京R02661_0,B3,02/06/2022 08:22:47
G004,京R02661_0,B3,02/06/2022 08:25:57
G005,京R02661_0,B3,02/06/2022 08:28:37
G006,京R02661_0,B3,02/06/2022 08:37:44
G007,京R02661_0,B3,02/06/2022 08:41:01
G008,京R02661_0,B3,02/06/2022 08:49:34
G009,京R02661_0,B3,02/06/2022 08:52:04
G010,京R02661_0,B3,02/06/2022 09:04:38
G011,京R02661_0,B3,02/06/2022 09:07:09
G004,京R02661_0,B3,04/06/2022 12:22:00
G005,京R02661_0,B3,04/06/2022 12:24:10
G006,京R02661_0,B3,04/06/2022 12:27:14
G007,京R02661_0,B3,04/06/2022 12:28:51
G008,京R02661_0,B3,04/06/2022 12:32:43
G009,京R02661_0,B3,04/06/2022 12:34:26
G001,京D29299_1,T1,03/06/2022 16:13:00
G002,京D29299_1,T1,03/06/2022 16:14:02
G003,京D29299_1,T1,03/06/2022 16:14:56
G004,京D29299_1,T1,03/06/2022 16:17:02
G005,京D29299_1,T1,03/06/2022 16:18:10
G006,京D29299_1,T1,03/06/2022 16:21:29
G007,京D29299_1,T1,03/06/2022 16:23:18
G008,京D29299_1,T1,03/06/2022 16:27:30
G009,京D29299_1,T1,03/06/2022 16:30:10
G010,京D29299_1,T1,03/06/2022 16:33:16
G011,京D29299_1,T1,03/06/2022 16:34:57
G008,京D29299_1,T1,04/06/2022 17:15:00
G009,京D29299_1,T1,04/06/2022 17:17:15
G010,京D29299_1,T1,04/06/2022 17:33:52
G011,京D29299_1,T1,04/06/2022 17:37:27
G009,鲁L48740_0,B3,02/06/2022 14:14:00
G010,鲁L48740_0,B3,02/06/2022 14:24:27
G011,鲁L48740_0,B3,02/06/2022 14:25:58
G010,鲁L48740_0,B3,04/06/2022 17:00:00
G011,鲁L48740_0,B3,04/06/2022 17:01:35
G010,沪E20774_0,B2,01/06/2022 10:26:00
G011,沪E20774_0,B2,01/06/2022 10:27:13
G001,沪E20774_0,B2,02/06/2022 10:30:00
G002,沪E20774_0,B2,02/06/2022 10:31:51
G003,沪E20774_0,B2,02/06/2022 10:32:41
G004,沪E20774_0,B2,02/06/2022 10:34:13
G005,沪E20774_0,B2,02/06/2022 10:35:37
G006,沪E20774_0,B2,02/06/2022 10:39:20
G007,沪E20774_0,B2,02/06/2022 10:40:48
G008,沪E20774_0,B2,02/06/2022 10:43:18
G009,沪E20774_0,B2,02/06/2022 10:45:05
G010,沪E20774_0,B2,02/06/2022 10:49:01
G011,沪E20774_0,B2,02/06/2022 10:50:52
G010,沪E20774_0,B2,03/06/2022 02:03:00
G011,沪E20774_0,B2,03/06/2022 02:04:10
G001,沪E20774_0,B2,04/06/2022 16:39:00
G002,沪E20774_0,B2,04/06/2022 16:39:59
G003,沪E20774_0,B2,04/06/2022 16:40:54
G004,沪E20774_0,B2,04/06/2022 16:43:05
G005,沪E20774_0,B2,04/06/2022 16:44:22
G006,沪E20774_0,B2,04/06/2022 16:48:14
G007,沪E20774_0,B2,04/06/2022 16:49:42
G008,沪E20774_0,B2,04/06/2022 16:52:23
G009,沪E20774_0,B2,04/06/2022 16:53:53
G002,粤P85477_1,B2,01/06/2022 18:56:00
G003,粤P85477_1,B2,01/06/2022 18:58:01
G004,粤P85477_1,B2,01/06/2022 19:03:01
G005,粤P85477_1,B2,01/06/2022 19:06:03
G006,粤P85477_1,B2,01/06/2022 19:13:32
G005,粤P85477_1,B2,02/06/2022 17:08:00
G006,粤P85477_1,B2,02/06/2022 17:14:40
G007,粤P85477_1,B2,02/06/2022 17:16:53
G008,粤P85477_1,B2,02/06/2022 17:22:16
G009,粤P85477_1,B2,02/06/2022 17:24:42
G005,粤P85477_1,B2,03/06/2022 08:47:00
G006,粤P85477_1,B2,03/06/2022 08:51:46
G007,粤P85477_1,B2,03/06/2022 08:55:36
G008,粤P85477_1,B2,03/06/2022 09:03:40
G009,粤P85477_1,B2,03/06/2022 09:07:05
G009,粤P85477_1,B2,04/06/2022 15:21:00
G010,粤P85477_1,B2,04/06/2022 15:23:23
G007,浙B02930_0,B2,01/06/2022 08:23:00
G008,浙B02930_0,B2,01/06/2022 08:30:22
G009,浙B02930_0,B2,01/06/2022 08:33:21
G010,浙B02930_0,B2,01/06/2022 08:42:00
G003,浙B02930_0,B2,02/06/2022 14:25:00
G004,浙B02930_0,B2,02/06/2022 14:27:28
G005,浙B02930_0,B2,02/06/2022 14:29:55
G006,浙B02930_0,B2,02/06/2022 14:32:55
G007,浙B02930_0,B2,02/06/2022 14:34:46
G008,浙B02930_0,B2,02/06/2022 14:38:50
G009,浙B02930_0,B2,02/06/2022 14:40:28
G010,浙B02930_0,B2,02/06/2022 14:44:36
G011,浙B02930_0,B2,02/06/2022 14:45:54
G001,浙B02930_0,B2,03/06/2022 07:26:00
G002,浙B02930_0,B2,03/06/2022 07:27:36
G003,浙B02930_0,B2,03/06/2022 07:30:36
G004,浙B02930_0,B2,03/06/2022 07:32:39
G005,浙B02930_0,B2,03/06/2022 07:35:10
G010,浙B02930_0,B2,04/06/2022 11:00:00
G011,浙B02930_0,B2,04/06/2022 11:02:00
G002,粤W62869_1,T1,03/06/2022 17:29:00
G003,粤W62869_1,T1,03/06/2022 17:30:47
G004,粤W62869_1,T1,03/06/2022 17:35:07
G005,粤W62869_1,T1,03/06/2022 17:36:45
G006,粤W62869_1,T1,03/06/2022 17:45:52
G004,粤W62869_1,T1,04/06/2022 15:48:00
G005,粤W62869_1,T1,04/06/2022 15:49:09
G006,粤W62869_1,T1,04/06/2022 15:53:22
G007,粤W62869_1,T1,04/06/2022 15:55:07
G008,粤W62869_1,T1,04/06/2022 15:59:19
G009,粤W62869_1,T1,04/06/2022 16:01:03
G010,粤W62869_1,T1,04/06/2022 16:06:16
G001,鲁V04378_1,T1,02/06/2022 16:26:00
G002,鲁V04378_1,T1,02/06/2022 16:27:24
G003,鲁V04378_1,T1,02/06/2022 16:28:57
G004,鲁V04378_1,T1,02/06/2022 16:31:37
G005,鲁V04378_1,T1,02/06/2022 16:32:57
G006,鲁V04378_1,T1,02/06/2022 16:36:08
G007,鲁V04378_1,T1,02/06/2022 16:38:43
G008,鲁V04378_1,T1,02/06/2022 16:41:29
G009,鲁V04378_1,T1,02/06/2022 16:43:27
G010,鲁V04378_1,T1,02/06/2022 16:47:51
G011,鲁V04378_1,T1,02/06/2022 16:49:02
G006,鲁V04378_1,T1,03/06/2022 10:18:00
G007,鲁V04378_1,T1,03/06/2022 10:19:27
G008,鲁V04378_1,T1,03/06/2022 10:22:01
G009,鲁V04378_1,T1,03/06/2022 10:24:02
G010,鲁V04378_1,T1,03/06/2022 10:27:52
G007,鲁V04378_1,T1,04/06/2022 19:59:00
G008,鲁V04378_1,T1,04/06/2022 20:02:56
G009,鲁V04378_1,T1,04/06/2022 20:04:43
G009,粤F23199_1,T3,01/06/2022 13:42:00
G010,粤F23199_1,T3,01/06/2022 13:45:59
G006,粤F23199_1,T3,03/06/2022 19:35:00
G007,粤F23199_1,T3,03/06/2022 19:39:38
G007,粤F23199_1,T3,04/06/2022 14:30:00
G008,粤F23199_1,T3,04/06/2022 14:32:33
G009,粤F23199_1,T3,04/06/2022 14:34:33
G010,粤F23199_1,T3,04/06/2022 14:39:30
